numpurch,age,totdol,female,adB,res,validation
13.0,23,237.4,0,0,0,0
6.0,21,102.24,0,0,0,1
82.0,29,226.5,0,0,0,0
50.0,27,380.47,0,0,0,1
89.0,31,217.21,0,1,1,0
90.0,33,295.05,1,1,0,1
94.0,24,306.6,0,0,0,0
96.0,28,485.11,0,1,0,1
4.0,28,148.94,1,0,0,0
44.0,34,153.72,1,1,0,1
48.0,27,209.69,0,1,0,0
91.0,24,198.82,0,1,0,1
85.0,24,120.06,1,1,0,0
49.0,29,119.65,0,1,0,1
95.0,33,173.29,1,0,0,0
99.0,31,220.77,1,0,0,1
117.0,26,171.66,1,1,0,0
76.0,30,371.38,0,1,0,1
47.0,18,506.1,1,0,0,0
62.0,30,292.84,1,0,0,1
45.0,32,323.91,1,1,0,0
92.0,32,233.07,0,0,0,1
52.0,29,180.62,1,0,0,0
94.0,22,789.65,1,1,0,1
49.0,33,276.55,0,1,0,0
105.0,28,323.97,0,1,1,1
42.0,33,343.21,1,0,0,0
96.0,26,470.29,0,0,0,1
8.0,30,179.52,0,0,0,0
13.0,29,403.34,0,1,0,1
16.0,32,460.15,1,0,0,0
99.0,36,592.4,0,1,1,1
91.0,31,218.8,0,0,0,0
57.0,31,422.14,0,0,0,1
54.0,25,115.09,1,0,0,0
35.0,26,158.4,0,0,0,1
14.0,32,525.67,0,0,0,0
78.0,35,512.79,0,0,0,1
11.0,31,243.29,1,0,0,0
50.0,31,327.52,1,0,0,1
50.0,34,318.12,0,1,0,0
90.0,35,633.49,1,0,0,1
8.0,27,257.32,0,1,0,0
10.0,29,503.28,1,1,0,1
9.0,28,283.28,0,1,0,0
50.0,28,471.59,0,0,0,1
49.0,30,178.92,0,1,0,0
86.0,33,626.71,1,0,0,1
84.0,32,167.62,0,1,0,0
49.0,31,320.13,0,0,0,1
58.0,28,163.36,0,1,0,0
87.0,32,208.32,1,1,1,1
83.0,26,115.15,0,1,0,0
47.0,29,368.98,1,0,0,1
84.0,31,199.82,0,1,0,0
55.0,31,369.4,0,1,0,1
11.0,27,273.55,1,1,0,0
9.0,30,108.82,1,0,0,1
87.0,26,399.59,0,0,1,0
81.0,25,742.85,1,1,0,1
4.0,35,248.41,1,0,0,0
86.0,26,316.82,1,1,0,1
57.0,27,246.48,0,1,0,0
8.0,35,153.59,0,0,0,1
12.0,26,285.96,1,1,0,0
48.0,26,277.82,1,0,0,1
79.0,26,237.16,1,1,0,0
14.0,29,356.05,0,1,0,1
11.0,27,119.07,0,1,0,0
42.0,28,224.61,0,1,0,1
11.0,34,350.98,1,0,0,0
98.0,31,289.2,0,0,0,1
54.0,25,165.5,1,1,0,0
84.0,22,204.78,0,0,0,1
76.0,23,158.36,0,1,0,0
76.0,30,438.63,0,1,0,1
34.0,30,364.78,0,1,0,0
79.0,26,220.58,0,1,0,1
10.0,29,157.29,1,1,0,0
6.0,37,457.89,0,1,0,1
14.0,26,419.09,1,1,0,0
11.0,36,208.83,0,0,0,1
42.0,30,159.59,1,0,0,0
55.0,28,183.73,1,1,0,1
11.0,30,212.35,1,0,0,0
79.0,30,124.44,0,1,0,1
94.0,27,269.3,1,1,1,0
12.0,31,391.18,1,1,0,1
7.0,37,639.37,0,1,0,0
7.0,23,167.84,0,1,0,1
67.0,26,170.46,1,1,0,0
83.0,28,190.58,0,1,0,1
61.0,29,272.95,0,1,0,0
10.0,29,166.99,0,0,0,1
91.0,31,192.67,1,1,0,0
92.0,32,184.32,1,1,0,1
78.0,27,617.43,0,0,0,0
86.0,24,123.99,0,0,0,1
7.0,25,162.69,1,0,0,0
93.0,25,184.08,1,0,0,1
13.0,24,414.84,1,0,0,0
57.0,34,249.82,0,0,0,1
99.0,36,185.91,0,0,0,0
96.0,35,403.76,1,1,0,1
47.0,30,143.16,1,1,0,0
11.0,32,126.6,0,1,0,1
7.0,34,200.09,0,0,0,0
97.0,29,347.0,0,0,0,1
81.0,24,228.4,0,1,0,0
55.0,41,193.94,0,0,0,1
96.0,23,182.95,1,0,0,0
76.0,33,195.6,0,1,0,1
9.0,29,246.22,1,0,0,0
8.0,30,289.47,1,1,0,1
78.0,30,199.37,1,1,0,0
10.0,24,242.73,0,1,0,1
49.0,27,410.75,1,0,0,0
13.0,25,302.49,0,0,0,1
93.0,33,387.88,0,1,0,0
86.0,29,157.48,1,1,0,1
9.0,39,276.56,0,0,0,0
46.0,28,338.72,0,0,0,1
12.0,30,349.07,1,0,0,0
63.0,27,155.57,1,0,0,1
12.0,32,300.76,0,1,0,0
51.0,26,173.78,0,0,0,1
9.0,36,402.62,0,1,0,0
8.0,31,165.29,0,0,0,1
56.0,31,294.52,1,0,1,0
9.0,40,301.08,0,1,0,1
81.0,31,416.98,0,0,0,0
97.0,30,308.62,1,1,0,1
43.0,26,236.6,0,0,0,0
84.0,32,169.42,0,1,0,1
10.0,28,283.07,0,0,0,0
46.0,28,264.87,1,0,0,1
95.0,27,592.88,0,1,1,0
58.0,30,125.13,0,0,0,1
106.0,29,140.27,1,1,0,0
98.0,33,226.78,1,1,1,1
12.0,29,490.23,0,1,0,0
50.0,35,253.19,0,1,0,1
16.0,26,475.81,1,0,0,0
7.0,37,158.88,1,0,0,1
61.0,33,182.09,0,0,0,0
44.0,44,186.52,1,0,0,1
59.0,36,162.14,1,0,0,0
49.0,36,504.74,0,1,0,1
11.0,20,300.66,1,1,0,0
10.0,32,274.11,0,0,0,1
92.0,37,105.04,0,0,0,0
9.0,23,270.67,0,0,0,1
84.0,30,159.02,0,0,0,0
58.0,25,211.66,1,1,0,1
8.0,22,294.01,0,1,0,0
46.0,29,146.69,1,0,0,1
14.0,29,255.72,0,1,0,0
50.0,36,271.2,1,1,0,1
15.0,32,112.93,1,1,0,0
44.0,28,235.36,1,0,0,1
46.0,35,185.81,0,1,0,0
5.0,29,214.6,0,1,0,1
53.0,24,404.85,0,1,0,0
9.0,41,249.73,0,1,0,1
42.0,32,183.39,0,1,0,0
51.0,32,350.5,1,0,0,1
102.0,34,114.62,1,1,0,0
42.0,28,206.51,0,0,0,1
50.0,31,120.94,1,0,0,0
9.0,27,289.21,0,0,0,1
9.0,29,228.38,0,0,0,0
48.0,18,223.7,0,0,0,1
10.0,27,152.01,0,1,0,0
9.0,30,117.11,0,1,0,1
102.0,29,221.66,1,0,0,0
12.0,20,430.79,1,0,0,1
14.0,31,456.37,0,0,0,0
98.0,36,290.33,1,1,0,1
38.0,32,114.99,0,1,0,0
8.0,24,298.04,1,0,0,1
95.0,32,314.91,1,0,1,0
5.0,25,280.52,0,1,0,1
62.0,35,114.25,0,1,0,0
61.0,28,172.26,0,0,0,1
104.0,32,173.05,1,1,0,0
14.0,29,217.04,0,1,0,1
8.0,22,266.03,0,1,0,0
87.0,24,306.37,0,0,0,1
43.0,38,135.98,1,1,0,0
52.0,27,349.41,1,1,0,1
13.0,28,108.27,1,0,0,0
87.0,29,338.82,1,1,0,1
46.0,34,214.41,0,0,0,0
11.0,24,369.5,1,0,0,1
73.0,33,131.88,1,0,0,0
79.0,31,227.76,0,1,0,1
6.0,26,310.51,0,1,0,0
4.0,29,261.33,0,0,0,1
17.0,28,116.68,1,0,0,0
50.0,32,594.84,1,1,0,1
94.0,27,105.64,0,1,0,0
11.0,34,133.09,0,1,0,1
12.0,23,197.63,0,0,0,0
9.0,27,511.46,1,0,0,1
10.0,30,237.26,0,1,0,0
43.0,34,158.14,0,1,0,1
86.0,27,112.01,0,0,0,0
87.0,21,103.32,1,1,1,1
40.0,28,229.68,1,1,0,0
44.0,33,180.76,0,1,0,1
41.0,23,425.69,0,1,0,0
92.0,34,138.51,0,0,0,1
105.0,26,304.54,0,0,1,0
49.0,32,374.86,0,0,0,1
102.0,23,148.9,0,1,0,0
46.0,30,235.07,1,0,0,1
48.0,31,514.43,1,1,0,0
98.0,31,191.17,0,1,0,1
40.0,32,202.59,0,0,0,0
62.0,33,118.19,0,0,0,1
92.0,30,233.75,0,1,0,0
99.0,28,300.12,1,0,1,1
79.0,36,160.89,1,1,0,0
56.0,26,150.33,0,0,0,1
51.0,32,109.37,0,1,0,0
9.0,32,182.1,0,0,0,1
49.0,20,193.43,0,0,0,0
80.0,33,404.55,1,1,0,1
51.0,32,240.74,1,0,0,0
11.0,34,126.41,0,1,0,1
50.0,34,360.27,0,1,0,0
9.0,24,371.82,0,1,0,1
81.0,29,140.91,1,1,0,0
8.0,34,256.75,0,0,0,1
109.0,28,373.77,0,0,0,0
56.0,25,253.53,1,1,0,1
10.0,32,174.94,0,1,0,0
87.0,27,221.87,0,1,0,1
41.0,33,121.32,1,0,0,0
9.0,27,128.29,0,1,0,1
53.0,35,513.32,0,0,0,0
90.0,28,255.62,0,1,0,1
11.0,32,176.13,0,0,0,0
101.0,26,147.42,1,0,0,1
97.0,26,348.51,0,0,0,0
50.0,26,154.86,0,1,0,1
40.0,33,112.03,0,0,0,0
87.0,28,122.33,0,1,1,1
41.0,33,447.21,1,1,0,0
88.0,34,279.7,0,0,0,1
94.0,24,137.15,0,0,0,0
104.0,22,476.86,0,1,0,1
8.0,29,301.28,0,1,0,0
9.0,32,254.02,1,0,0,1
8.0,27,286.85,0,1,0,0
53.0,34,252.08,0,1,0,1
37.0,31,208.25,0,1,0,0
37.0,38,575.24,0,0,0,1
59.0,26,296.38,0,1,0,0
86.0,30,302.55,0,1,0,1
13.0,30,101.78,0,0,0,0
45.0,31,175.26,1,1,0,1
93.0,33,144.01,0,0,1,0
90.0,33,300.04,1,1,0,1
51.0,28,429.27,0,1,0,0
85.0,31,144.5,0,0,0,1
10.0,44,310.57,1,0,0,0
95.0,33,101.99,1,1,0,1
10.0,38,486.29,0,1,0,0
94.0,24,230.81,0,1,0,1
70.0,31,240.47,0,0,0,0
61.0,36,110.36,0,0,0,1
7.0,36,279.07,0,1,0,0
97.0,28,230.0,1,1,0,1
81.0,29,152.1,0,1,0,0
47.0,22,359.72,0,1,0,1
48.0,38,463.89,1,1,0,0
103.0,29,203.07,0,0,0,1
103.0,32,340.11,1,0,0,0
54.0,28,299.43,0,0,0,1
88.0,26,468.78,0,0,0,0
57.0,30,110.76,0,1,0,1
98.0,32,243.15,0,0,0,0
106.0,31,177.84,1,1,1,1
97.0,33,242.64,0,1,0,0
10.0,30,130.98,1,0,0,1
10.0,35,184.9,0,0,0,0
16.0,34,243.54,0,1,0,1
83.0,25,493.26,0,1,0,0
36.0,28,179.95,0,1,0,1
45.0,35,514.84,1,1,0,0
9.0,32,128.85,0,1,0,1
80.0,29,120.47,0,1,1,0
40.0,30,233.05,0,0,0,1
95.0,27,196.09,0,0,0,0
14.0,22,159.27,0,0,0,1
7.0,30,205.42,0,0,0,0
84.0,28,256.12,0,1,0,1
45.0,19,105.46,1,0,0,0
45.0,34,590.36,0,0,0,1
57.0,24,182.38,1,1,0,0
20.0,34,164.57,0,1,0,1
14.0,29,285.12,1,1,0,0
14.0,29,254.93,0,1,0,1
46.0,23,174.22,1,0,0,0
79.0,30,245.39,1,1,0,1
7.0,31,326.78,1,0,0,0
56.0,36,166.02,0,1,0,1
6.0,29,239.25,0,0,0,0
42.0,31,622.07,0,0,0,1
57.0,29,207.19,1,0,0,0
116.0,30,101.79,1,1,0,1
15.0,26,328.31,0,1,0,0
67.0,25,351.67,0,1,0,1
91.0,27,343.6,0,0,0,0
92.0,27,226.09,0,0,0,1
12.0,37,212.49,0,0,0,0
110.0,34,134.81,1,0,1,1
47.0,27,143.37,1,1,0,0
16.0,29,420.09,1,0,0,1
50.0,30,257.51,0,0,0,0
84.0,35,354.47,0,1,0,1
75.0,31,158.14,1,0,0,0
8.0,32,128.68,1,1,0,1
50.0,31,265.3,0,1,0,0
9.0,27,304.63,0,0,0,1
8.0,25,245.73,1,1,0,0
70.0,34,195.99,1,1,0,1
40.0,23,171.8,0,0,0,0
99.0,29,225.43,0,0,0,1
77.0,31,190.92,0,0,0,0
57.0,40,114.54,0,1,0,1
53.0,34,244.84,0,0,0,0
72.0,29,287.17,0,1,0,1
56.0,26,419.55,0,0,0,0
88.0,29,135.12,0,1,0,1
11.0,31,291.53,1,0,0,0
97.0,30,292.26,0,0,0,1
7.0,26,220.72,0,0,0,0
89.0,29,412.39,1,1,0,1
9.0,21,194.34,1,0,0,0
12.0,33,156.33,1,1,0,1
101.0,24,149.25,1,0,0,0
11.0,35,304.56,0,1,0,1
9.0,30,196.2,0,1,0,0
50.0,38,230.24,0,0,0,1
74.0,27,301.3,1,1,0,0
58.0,39,170.7,0,1,0,1
66.0,29,117.23,1,0,0,0
81.0,27,227.82,1,0,0,1
46.0,31,347.02,1,1,0,0
106.0,26,196.62,0,0,0,1
7.0,26,129.27,1,0,0,0
15.0,35,147.24,1,0,0,1
90.0,40,131.22,0,0,0,0
11.0,34,295.45,1,0,0,1
46.0,24,163.13,1,1,0,0
94.0,34,204.5,0,0,0,1
92.0,24,277.5,1,0,0,0
6.0,22,147.26,1,1,0,1
98.0,26,322.21,1,0,1,0
6.0,25,338.77,1,1,0,1
42.0,29,472.07,1,0,0,0
10.0,30,200.16,0,1,0,1
11.0,36,101.46,0,1,0,0
8.0,32,254.43,0,1,0,1
46.0,22,114.18,0,0,0,0
40.0,34,243.16,0,1,0,1
8.0,37,293.05,0,0,0,0
58.0,25,371.67,1,1,0,1
82.0,28,198.25,0,0,0,0
14.0,31,305.46,1,0,0,1
49.0,30,483.2,1,0,0,0
51.0,19,302.78,0,1,0,1
11.0,28,186.36,1,1,0,0
87.0,29,204.1,1,0,0,1
90.0,27,101.36,0,0,0,0
10.0,30,295.68,0,0,0,1
9.0,29,131.18,0,1,0,0
42.0,32,115.41,1,1,0,1
51.0,28,311.09,1,1,0,0
85.0,36,156.42,0,0,0,1
92.0,25,236.72,0,1,0,0
50.0,21,242.52,0,1,0,1
104.0,20,195.04,0,1,0,0
96.0,33,131.86,0,1,0,1
9.0,29,169.43,0,0,0,0
8.0,30,282.44,0,1,0,1
79.0,29,359.34,1,1,0,0
96.0,25,273.54,1,0,1,1
6.0,26,430.59,0,1,0,0
58.0,30,172.81,0,0,0,1
81.0,24,487.66,0,1,0,0
53.0,22,248.7,1,1,0,1
54.0,28,225.2,1,0,0,0
14.0,32,138.89,0,1,0,1
117.0,20,214.09,0,1,0,0
50.0,28,211.17,0,1,0,1
12.0,38,195.87,0,1,0,0
87.0,32,274.44,1,1,0,1
11.0,29,399.76,1,0,0,0
100.0,39,331.01,0,1,1,1
87.0,31,403.6,1,0,0,0
43.0,25,218.01,0,1,0,1
7.0,31,188.8,0,1,0,0
88.0,25,379.51,0,0,0,1
9.0,27,193.79,0,0,0,0
64.0,26,175.97,0,0,0,1
85.0,36,242.85,0,0,0,0
44.0,24,369.01,1,1,0,1
97.0,25,263.3,1,0,0,0
39.0,29,189.51,0,0,0,1
89.0,33,331.23,0,0,0,0
9.0,27,433.73,1,0,0,1
20.0,31,315.92,0,1,0,0
10.0,31,311.07,1,1,0,1
102.0,30,379.96,1,0,0,0
100.0,33,256.96,0,0,0,1
50.0,29,214.7,1,0,0,0
54.0,23,105.54,0,0,0,1
12.0,29,353.9,0,1,0,0
36.0,27,193.98,0,1,0,1
9.0,36,104.14,0,1,0,0
50.0,27,180.57,1,0,0,1
64.0,31,652.18,1,1,0,0
84.0,35,243.05,1,1,0,1
47.0,26,153.66,0,0,0,0
101.0,29,217.66,1,0,0,1
8.0,32,242.82,1,1,0,0
89.0,30,297.83,0,0,0,1
51.0,36,215.83,1,0,0,0
109.0,30,164.38,1,1,0,1
75.0,30,274.61,0,1,0,0
93.0,26,280.23,0,0,0,1
84.0,31,495.04,0,1,0,0
46.0,24,308.12,0,1,0,1
12.0,30,233.31,0,1,0,0
89.0,23,234.78,1,1,0,1
15.0,35,122.66,1,0,0,0
8.0,29,326.93,0,0,0,1
99.0,21,256.59,0,0,0,0
96.0,27,352.84,1,1,0,1
101.0,26,242.79,0,1,1,0
94.0,34,179.69,0,1,0,1
58.0,32,254.88,0,1,0,0
7.0,38,271.2,0,0,0,1
10.0,28,510.97,1,1,0,0
11.0,29,145.89,0,1,0,1
55.0,30,439.68,1,1,0,0
54.0,26,453.02,0,0,0,1
86.0,36,346.27,0,0,0,0
8.0,31,261.61,1,1,0,1
89.0,38,254.02,0,0,0,0
65.0,32,122.04,0,1,0,1
62.0,22,192.85,1,0,0,0
8.0,27,185.01,1,1,0,1
62.0,29,393.26,1,0,0,0
46.0,39,105.2,0,0,0,1
100.0,34,437.14,1,1,0,0
9.0,28,307.75,1,0,0,1
92.0,29,233.97,0,0,0,0
57.0,31,113.64,1,0,0,1
5.0,24,156.39,0,1,0,0
56.0,28,266.69,1,0,0,1
10.0,30,243.46,0,0,0,0
59.0,35,381.2,0,1,0,1
42.0,32,197.33,1,0,0,0
14.0,30,318.06,0,1,0,1
94.0,35,186.36,0,1,0,0
50.0,26,213.1,1,1,0,1
57.0,31,260.65,0,1,0,0
87.0,28,225.32,0,1,0,1
92.0,32,211.51,0,1,0,0
72.0,29,101.65,0,0,0,1
64.0,35,136.69,0,0,0,0
9.0,26,169.31,1,0,0,1
87.0,38,232.44,1,1,0,0
41.0,29,504.07,1,1,0,1
88.0,29,243.25,0,0,0,0
82.0,33,277.21,1,0,0,1
13.0,29,235.22,0,0,0,0
9.0,27,213.77,1,0,0,1
14.0,36,470.18,0,0,0,0
56.0,24,224.74,0,0,0,1
88.0,42,247.37,1,1,0,0
12.0,30,467.91,1,0,0,1
40.0,26,466.47,0,1,0,0
56.0,27,390.79,0,1,0,1
10.0,28,162.09,1,1,0,0
48.0,34,202.1,1,1,0,1
52.0,28,263.12,1,1,0,0
11.0,26,612.03,1,0,0,1
102.0,28,292.38,0,1,0,0
8.0,27,668.55,1,1,0,1
53.0,28,411.09,0,0,0,0
51.0,30,423.36,0,1,0,1
86.0,27,207.73,1,1,0,0
8.0,32,168.97,0,1,0,1
113.0,29,180.04,1,0,0,0
53.0,30,291.68,0,0,0,1
84.0,33,367.46,1,0,0,0
72.0,27,421.23,0,1,0,1
9.0,25,125.4,0,0,0,0
95.0,33,522.05,0,1,0,1
95.0,31,564.65,0,1,0,0
88.0,28,232.69,1,0,0,1
12.0,29,348.29,1,0,0,0
9.0,29,157.33,1,0,0,1
63.0,29,218.07,0,0,0,0
94.0,27,544.81,0,1,0,1
73.0,23,211.88,0,0,0,0
40.0,34,258.69,0,0,0,1
45.0,27,106.32,1,1,0,0
44.0,30,535.13,0,0,0,1
10.0,27,303.66,0,0,0,0
13.0,25,394.47,1,1,0,1
12.0,35,111.67,1,0,0,0
9.0,32,120.56,0,0,0,1
49.0,27,212.7,1,1,0,0
10.0,28,256.22,1,1,0,1
44.0,31,181.78,1,0,0,0
96.0,29,104.56,1,1,0,1
47.0,34,225.36,0,0,0,0
13.0,36,336.31,1,0,0,1
59.0,31,125.83,1,0,0,0
41.0,22,329.32,0,0,0,1
12.0,31,111.01,0,1,0,0
11.0,35,190.61,0,1,0,1
6.0,37,138.42,1,0,0,0
87.0,28,346.34,0,1,0,1
49.0,39,216.14,0,1,0,0
9.0,33,313.09,1,0,0,1
8.0,32,135.05,1,0,0,0
42.0,36,402.26,0,0,0,1
15.0,23,310.04,0,0,0,0
48.0,22,535.62,0,1,0,1
80.0,43,188.69,0,0,0,0
42.0,34,293.96,1,0,0,1
56.0,35,274.58,0,0,0,0
93.0,26,227.44,0,1,0,1
39.0,37,220.25,1,1,0,0
3.0,21,153.86,0,1,0,1
11.0,32,277.46,0,1,0,0
27.0,32,111.92,1,1,0,1
56.0,37,101.98,0,0,0,0
92.0,44,383.56,0,0,1,1
50.0,24,350.01,0,1,0,0
7.0,28,182.61,0,0,0,1
56.0,25,409.25,1,0,0,0
83.0,23,170.7,1,1,0,1
45.0,38,248.93,0,0,0,0
57.0,34,244.92,0,1,0,1
65.0,34,520.51,0,1,0,0
56.0,35,107.63,1,0,0,1
7.0,38,337.17,1,1,0,0
11.0,20,258.64,1,0,0,1
83.0,30,124.36,1,0,0,0
47.0,32,497.27,0,1,0,1
55.0,24,158.81,1,0,0,0
12.0,31,138.1,1,1,0,1
60.0,23,252.76,0,1,0,0
90.0,29,310.5,0,0,0,1
16.0,39,516.48,0,1,0,0
66.0,29,222.98,0,0,0,1
12.0,35,296.19,0,0,0,0
45.0,32,302.86,0,1,0,1
11.0,37,166.38,1,1,0,0
84.0,25,261.06,1,0,0,1
90.0,28,101.15,0,1,0,0
43.0,35,371.48,0,1,0,1
43.0,24,110.02,0,1,0,0
49.0,33,300.5,0,0,0,1
87.0,29,232.14,1,0,0,0
8.0,27,177.18,0,1,0,1
10.0,30,286.92,1,1,0,0
93.0,34,104.91,1,0,0,1
82.0,33,452.29,0,1,0,0
43.0,24,381.29,0,1,0,1
9.0,36,180.0,0,0,0,0
96.0,28,293.88,1,1,0,1
80.0,26,116.97,0,1,0,0
14.0,33,255.25,1,1,0,1
86.0,26,209.32,1,0,0,0
11.0,38,245.13,1,1,0,1
41.0,37,120.58,0,0,0,0
57.0,28,216.68,0,1,0,1
97.0,32,267.93,0,0,0,0
46.0,20,312.84,0,1,0,1
10.0,34,515.35,1,0,0,0
9.0,30,591.78,0,1,0,1
88.0,31,210.49,0,1,0,0
51.0,30,234.61,1,1,0,1
85.0,29,394.96,0,0,0,0
7.0,27,131.09,1,0,0,1
12.0,30,241.48,1,0,0,0
12.0,28,267.21,0,1,0,1
84.0,36,223.8,0,0,0,0
9.0,42,162.94,0,0,0,1
90.0,22,116.58,0,0,0,0
12.0,24,146.4,0,0,0,1
7.0,29,260.34,1,1,0,0
59.0,26,236.35,0,0,0,1
8.0,26,124.74,1,1,0,0
100.0,27,112.81,0,0,0,1
45.0,19,254.46,1,0,0,0
9.0,35,162.08,0,1,0,1
46.0,27,300.65,1,0,0,0
78.0,37,364.49,1,1,0,1
3.0,32,158.53,0,0,0,0
9.0,29,323.02,0,1,0,1
48.0,36,370.44,1,1,0,0
47.0,33,387.12,1,1,0,1
14.0,29,241.74,0,0,0,0
7.0,31,138.14,1,0,0,1
100.0,32,351.56,0,1,0,0
8.0,36,169.15,0,1,0,1
107.0,22,136.77,1,1,0,0
18.0,25,314.8,0,1,0,1
55.0,38,210.82,1,0,0,0
49.0,28,325.84,1,0,0,1
90.0,30,263.94,0,0,0,0
83.0,32,283.34,1,1,0,1
79.0,30,111.31,0,0,0,0
67.0,34,145.28,0,1,0,1
83.0,32,463.58,0,0,0,0
90.0,34,236.63,0,1,1,1
70.0,36,462.87,0,0,0,0
10.0,26,219.41,0,0,0,1
94.0,33,240.03,0,0,0,0
45.0,29,103.39,1,1,0,1
16.0,31,324.95,1,0,0,0
78.0,32,155.93,0,0,0,1
102.0,31,277.0,0,0,0,0
42.0,36,338.38,1,0,0,1
12.0,26,167.75,0,1,0,0
45.0,40,115.01,1,1,0,1
11.0,27,412.62,0,0,0,0
9.0,19,223.24,1,0,0,1
5.0,25,183.1,1,0,0,0
11.0,32,474.34,1,1,0,1
106.0,26,449.22,1,1,0,0
75.0,38,219.86,1,1,0,1
89.0,23,150.16,0,0,0,0
82.0,26,111.68,1,0,0,1
85.0,34,233.09,1,0,1,0
75.0,36,183.47,1,0,1,1
14.0,23,225.56,0,0,0,0
107.0,28,110.15,1,0,1,1
6.0,33,180.06,0,0,0,0
8.0,22,164.87,1,1,0,1
91.0,30,182.37,1,0,0,0
52.0,29,187.5,0,0,0,1
47.0,28,371.13,1,1,0,0
86.0,32,290.91,1,0,1,1
51.0,29,274.72,1,1,0,0
82.0,30,122.72,0,1,0,1
64.0,22,222.7,0,1,0,0
17.0,27,315.62,0,0,0,1
13.0,30,453.54,0,1,0,0
54.0,33,295.73,0,0,0,1
49.0,21,259.6,0,0,0,0
44.0,24,220.56,1,1,0,1
87.0,32,119.88,0,1,0,0
103.0,30,212.23,0,0,0,1
45.0,32,431.89,0,0,0,0
13.0,36,103.41,0,1,0,1
9.0,27,305.27,0,1,0,0
96.0,32,309.32,0,0,0,1
61.0,27,113.35,1,0,0,0
98.0,31,215.68,1,0,0,1
48.0,37,124.16,0,1,0,0
66.0,26,156.12,1,1,0,1
55.0,25,350.88,1,0,0,0
6.0,32,123.83,1,1,0,1
50.0,32,155.98,1,1,0,0
16.0,32,126.63,0,1,0,1
49.0,28,465.88,1,0,0,0
9.0,34,161.88,1,0,0,1
88.0,33,355.5,0,0,0,0
97.0,29,159.16,1,1,0,1
92.0,38,155.5,1,1,0,0
4.0,29,142.07,0,0,0,1
60.0,25,123.41,0,1,0,0
52.0,30,280.29,0,1,0,1
47.0,27,321.6,1,0,0,0
6.0,30,305.76,0,0,0,1
105.0,29,316.36,0,1,0,0
91.0,33,446.85,1,0,1,1
91.0,27,103.7,1,1,0,0
14.0,28,159.97,1,1,0,1
49.0,28,212.25,0,0,0,0
10.0,28,394.84,0,1,0,1
9.0,30,393.22,0,1,0,0
13.0,30,409.36,0,1,0,1
88.0,32,369.42,0,1,0,0
80.0,27,365.08,1,0,0,1
6.0,30,100.37,1,0,0,0
48.0,31,268.23,1,0,0,1
59.0,24,323.64,0,1,0,0
89.0,31,129.2,1,0,0,1
80.0,25,197.87,0,0,0,0
90.0,34,248.5,0,1,0,1
100.0,33,372.6,0,0,1,0
5.0,27,269.79,1,1,0,1
83.0,32,356.57,1,1,0,0
13.0,30,436.67,0,1,0,1
99.0,32,307.45,1,0,1,0
14.0,29,171.6,0,1,0,1
53.0,34,107.28,1,1,0,0
102.0,34,270.96,1,0,0,1
72.0,29,327.77,0,0,0,0
48.0,33,580.66,1,0,0,1
13.0,25,120.82,0,0,0,0
86.0,29,302.21,1,1,0,1
47.0,29,260.73,1,0,0,0
61.0,30,265.41,0,0,0,1
10.0,23,218.63,0,1,0,0
63.0,23,414.53,1,1,0,1
7.0,31,133.51,0,1,0,0
73.0,33,688.1,1,1,0,1
102.0,31,452.08,0,1,0,0
7.0,29,474.16,0,1,0,1
58.0,32,461.08,1,1,0,0
102.0,30,339.85,0,0,0,1
94.0,35,333.14,0,0,0,0
56.0,37,252.13,0,1,0,1
8.0,23,232.03,1,1,0,0
94.0,32,258.59,0,1,0,1
16.0,26,408.98,1,0,0,0
52.0,28,111.81,1,1,0,1
57.0,24,182.82,0,1,0,0
97.0,27,191.48,0,1,0,1
9.0,26,467.77,0,1,0,0
43.0,35,170.22,1,1,0,1
75.0,28,186.68,1,1,0,0
91.0,34,121.0,0,0,0,1
72.0,29,166.89,0,1,0,0
64.0,38,320.91,0,0,0,1
86.0,41,142.52,1,0,0,0
76.0,23,220.52,0,1,0,1
106.0,38,372.94,0,1,1,0
7.0,29,151.12,1,1,0,1
51.0,33,372.09,1,1,0,0
12.0,25,268.96,0,0,0,1
12.0,27,201.18,1,1,0,0
80.0,21,335.52,0,0,0,1
93.0,28,160.75,1,0,0,0
10.0,30,276.65,0,1,0,1
53.0,31,374.54,1,1,0,0
90.0,35,317.9,1,1,0,1
98.0,26,135.27,0,1,0,0
10.0,29,122.46,0,1,0,1
7.0,31,122.91,0,1,0,0
52.0,32,178.07,1,1,0,1
49.0,26,162.84,1,0,0,0
86.0,26,235.02,1,1,0,1
8.0,29,305.44,0,0,0,0
35.0,23,145.36,0,1,0,1
46.0,37,201.47,0,0,0,0
51.0,36,477.79,1,0,0,1
82.0,30,218.09,0,0,0,0
77.0,30,262.73,1,0,0,1
50.0,29,294.83,1,1,0,0
87.0,39,122.48,1,0,1,1
7.0,19,683.5,0,0,0,0
90.0,44,218.48,1,0,0,1
45.0,22,223.22,1,0,0,0
41.0,24,205.98,1,1,0,1
10.0,33,213.96,1,0,0,0
96.0,27,290.53,0,1,0,1
61.0,19,133.35,1,1,0,0
80.0,38,219.98,0,0,0,1
16.0,26,115.88,0,1,0,0
75.0,34,122.54,0,0,0,1
57.0,34,152.4,1,0,0,0
88.0,27,383.57,0,0,0,1
